練		lian4	/to practice/to train/to drill/to perfect (one's skill)/exercise/
緶		bian4	/braid/
緹		ti2	/orange-red silk/orange-red colored/
緻		zhi4	/fine/delicate/
縁		yuan2	/Japanese variant of 緣|缘/
縂		zong3	/variant of 總|总[zong3]/
縃		xu1	/fine silk/
縄		sheng2	/Japanese variant of 繩|绳/
縈		ying2	/wind around/
縉		jin4	/red silk/
縊		yi4	/(literary) to die by hanging or strangulation/
縋		zhui4	/to let down with a rope/
縏		pan2	/small bag/sack/
縐		zhou4	/crepe/wrinkle/
縑		jian1	/thick waterproof silk/
縕		yun1	/generative force/orange color/
縕		yun4	/hemp/vague/mysterious/
縗		cui1	/mourning garments of coarse hemp/
縚		tao1	/braid/cord/sash/
縛		fu4	/to bind/to tie/Taiwan pr. [fu2]/
縝		zhen3	/fine and dense/
縞		gao3	/plain white silk/
縟		ru4	/adorned/beautiful/
縠		hu2	/fine silk gauze/
縡		zai4	/matter/affair/
縢		teng2	/bind/cord/tie up/
縣		xian4	/county/
縦		zong4	/old variant of 縱|纵[zong4]/
縧		tao1	/variant of 絛|绦[tao1]/
縩		cai4	/see 綷縩[cui4 cai4]/
縫		feng2	/to sew/to stitch/
縫		feng4	/seam/crack/narrow slit/CL:道[dao4]/
縭		li2	/bridal veil or kerchief/
縮		suo1	/to withdraw/to pull back/to contract/to shrink/to reduce/abbreviation/also pr. [su4]/
縯		yin3	/long/
縰		xi3	/band for the hair/
縱		zong4	/warp (the vertical threads in weaving)/vertical/longitudinal/north-south (lines of longitude)/lengthwise/to release/to indulge/even if/
縲		lei2	/bind/bond/
縳		zhuan4	/to tie up/
縴		qian4	/boatman's tow-rope/
縵		man4	/plain thin silk/slow/unadorned/
縶		zhi2	/to connect/to tie up/
縷		lu:3	/strand/thread/detailed/in detail/classifier for wisps (of smoke, mist or vapor), strands, locks (of hair)/
縹		piao3	/misty/indistinct/
縻		mi2	/to tie up/
總		zong3	/always/to assemble/gather/total/overall/head/chief/general/in every case/
績		ji4	/to spin (hemp etc)/merit/accomplishment/Taiwan pr. [ji1]/
縿		shan1	/fringe/ornament of banner/
繁		fan2	/complicated/many/in great numbers/abbr. for 繁體|繁体[fan2 ti3], traditional form of Chinese characters/
繃		beng1	/to draw tight/to stretch taut/to tack (with thread or pin)/embroidery hoop/woven bed mat/
繃		beng3	/to have a taut face/
繄		yi1	/interj./sighing sound/
繅		sao1	/to reel silk from cocoons/
繆		Miao4	/surname Miao/
繆		liao3	/old variant of 繚|缭[liao3]/
繆		miao4	/mu (Greek letter Μμ)/
繆		miu4	/variant of 謬|谬[miu4]/error/erroneous/
繆		mou2	/to wind round/
繆		mu4	/old variant of 穆[mu4]/
繇		yao2	/folk-song/forced labor/
繇		you2	/cause/means/
繇		zhou4	/interpretations of the trigrams/
繈		qiang3	/cloth for carrying baby on back/
繊		xian1	/Japanese variant of 纖|纤/
繋		xi4	/variant of 繫|系[xi4]/
繐		sui4	/fine and loose cloth/tassel/
繒		Zeng1	/surname Zeng/
繒		zeng1	/silk fabrics/
繒		zeng4	/to tie/to bind/
織		zhi1	/to weave/to knit/
繕		shan4	/to repair/to mend/to rewrite/to transcribe/
繖		san3	/damask silk/variant of 傘|伞[san3]/
繘		yu4	/a well-rope/
繙		fan1	/to translate/
繚		liao2	/to wind round/to sew with slanting stitches/
繞		rao4	/to wind/to coil (thread)/to rotate around/to spiral/to move around/to go round (an obstacle)/to by-pass/to make a detour/to confuse/to perplex/
繠		rui3	/dangle/hang loosely/
繡		xiu4	/to embroider/embroidery/
繢		hui4	/multi-color/to draw/
繣		hua4	/obstinate/perverse/
繦		qiang3	/string of copper coins/variant of 襁[qiang3]/
繨		da2	/a knot (of a rope)/
繩		sheng2	/rope/CL:根[gen1]/
繪		hui4	/to draw/to paint/
繫		ji4	/to tie/to fasten/to button up/
繫		xi4	/to connect/to arrest/to worry/
繭		jian3	/cocoon/callus/
繮		jiang1	/variant of 韁|缰[jiang1]/
繯		huan2	/to bind/to tie/lace/noose (for suicide)/hangman's noose/
繰		qiao1	/to reel silk from cocoons/
繰		sao1	/to reel thread/
繳		jiao3	/to hand in/to hand over/to seize/
繸		sui4	/tassel/
繹		yi4	/continuous/to interpret/to unravel/to draw silk (old)/
繻		xu1	/multicolored silk/piece of silk torn in two, used to verify the holder's identity by matching up the two halves/
繼		ji4	/to continue/to follow after/to go on with/to succeed/to inherit/then/afterwards/
繽		bin1	/helter-skelter/mixed colors/in confusion/
繾		qian3	/attached to/loving/
纁		xun1	/crimson/
纂		zuan3	/to compile/bun (of hair)/red silk ribbon/variant of 纘|缵[zuan3]/
纆		mo4	/bind/cord/
纇		lei4	/flaw/knot/
纈		xie2	/knot/tie a knot/
纉		zuan3	/variant of 纘|缵[zuan3]/
纊		kuang4	/fine floss-silk or cotton/
續		xu4	/to continue/to replenish/
纍		Lei2	/surname Lei/
纍		lei2	/rope/to bind together/to twist around/
纎		xian1	/old variant of 纖|纤[xian1]/
纏		chan2	/to wind around/to wrap round/to coil/tangle/to involve/to bother/to annoy/
纑		lu2	/hempen thread/to dress hemp/
纒		chan2	/old variant of 纏|缠[chan2]/
纓		ying1	/tassel/sth shaped like a tassel (e.g. a leaf etc)/ribbon/
纔		cai2	/a moment ago/just now/(indicating sth happening later than expected)/(preceded by a clause of condition or reason) not until/(followed by a numerical clause) only/
纕		xiang1	/cord to hold up sleeves/
纖		xian1	/fine/delicate/minute/
纘		zuan3	/to carry on/to succeed (of a familial line)/to inherit/
纙		luo4	/string on which coins are strung/
纚		li2	/(literary) to bind/to fasten/rope/
纚		xi3	/silk headband/Taiwan pr. [shi3]/
纛		dao4	/big banner/feather banner or fan/
纜		lan3	/cable/hawser/to moor/
缶		fou3	/pottery/
缸		gang1	/jar/vat/classifier for loads of laundry/CL:口[kou3]/
缺		que1	/deficiency/lack/scarce/vacant post/to run short of/
缽		bo1	/small earthenware plate or basin/a monk's alms bowl/Sanskrit paatra/
缾		ping2	/variant of 瓶[ping2]/
罁		gang1	/old variant of 缸[gang1]/
罃		ying1	/earthen jar with long neck/
罄		qing4	/to use up/to exhaust/empty/
罅		xia4	/crack/grudge/
罆		guan4	/variant of 罐[guan4]/
罇		zun1	/variant of 樽[zun1]/
罈		tan2	/earthen jar/
罉		cheng1	/(dialect) cooking pot/variant of 鐺|铛[cheng1]/
罋		weng4	/variant of 甕|瓮[weng4]/
罌		ying1	/earthen jar with small mouth/
罍		lei2	/large earthenware wine jar/
罎		tan2	/variant of 罈|坛[tan2]/
罏		lu2	/pile of earth to keep wine jars/
罐		guan4	/can/jar/pot/
罒		wang3	/net (Kangxi radical 122)/
罓		wang3	/net (Kangxi radical 122)/
罔		wang3	/to deceive/there is none/old variant of 網|网[wang3]/
罕		han3	/rare/
罖		xx5	/one of the characters used in kwukyel (phonetic "ra"), an ancient Korean writing system/
罘		fu2	/place name/
罛		gu1	/large fishing net/
罝		ju1	/net for catching rabbits/
罟		gu3	/to implicate/net for birds or fish/
罠		min2	/animal trap/
罡		gang1	/stars of the Big Dipper that constitute the tail of the dipper/
罣		gua4	/variant of 掛|挂[gua4]/
罥		juan4	/bird catching net/to bind/to hang/
罦		fu2	/net for catching birds/
罨		yan3	/foment/valve/
罩		zhao4	/cover/fish trap (basket)/shade/
罪		zui4	/guilt/crime/fault/blame/sin/
罫		gua4	/squares of a chess board/
罭		yu4	/drag-net/
置		zhi4	/to install/to place/to put/to buy/
罰		fa2	/to punish/to penalize/
署		shu3	/office/bureau/to sign/to arrange/
罳		si1	/screen/
罵		ma4	/to scold/to abuse/to curse/CL:通[tong4],頓|顿[dun4]/
罶		liu3	/creel/fish basket/
罷		ba4	/to stop/to cease/to dismiss/to suspend/to quit/to finish/
罷		ba5	/(final particle, same as 吧)/
罸		fa2	/variant of 罰|罚[fa2]/
罹		li2	/happen to/sorrow/suffer from/
罻		wei4	/bird net/
罽		ji4	/(fishing net)/woolen rug/
罾		zeng1	/large square net/
罿		tong2	/bird net/
羀		liu3	/old variant of 罶[liu3]/
羂		juan4	/variant of 罥[juan4]/
羃		mi4	/cover of cloth for food/veil/
羅		Luo2	/surname Luo/
羅		luo2	/gauze/to collect/to gather/to catch/to sift/
羆		pi2	/brown bear/
羇		ji1	/variant of 羈|羁[ji1]/
羈		ji1	/bridle/halter/to restrain/to detain/to lodge/inn/
羊		Yang2	/surname Yang/
羊		yang2	/sheep/goat/CL:頭|头[tou2],隻|只[zhi1]/
羋		Mi3	/surname Mi/
羋		mi3	/to bleat (of a sheep)/
羌		Qiang1	/Qiang ethnic group of northwestern Sichuan/surname Qiang/
羌		qiang1	/muntjac/grammar particle indicating nonsense (classical)/
羍		da2	/little lamb/
美		Mei3	/the Americas/abbr. for 美洲[Mei3 zhou1]/USA/abbr. for 美國|美国[Mei3 guo2]/
美		mei3	/beautiful/very satisfactory/good/to beautify/to be pleased with oneself/
羑		you3	/to lead/
羔		gao1	/lamb/
羖		gu3	/black ewe/
羗		qiang1	/variant of 羌[qiang1]/
羚		ling2	/antelope/
羜		zhu4	/five-month-old lamb/
羝		di1	/billy goat/ram/
羞		xiu1	/shy/ashamed/shame/bashful/variant of 饈|馐[xiu1]/delicacies/
羢		rong2	/wool of sheep/
羣		qun2	/variant of 群[qun2]/
群		qun2	/group/crowd/flock, herd, pack etc/
羥		qiang3	/hydroxyl (radical)/
羧		suo1	/carboxyl radical (chemistry)/
羨		xian4	/to envy/
義		Yi4	/surname Yi/(Tw) abbr. for 義大利|义大利[Yi4 da4 li4], Italy/
義		yi4	/justice/righteousness/meaning/foster (father etc)/adopted/artificial (tooth, limb etc)/relationship/friendship/
羭		yu2	/black ram/
羮		geng1	/variant of 羹[geng1]/
羯		Jie2	/Jie people, originally a branch of the Tokhara 月支[Yue4 zhi1]/also general term for non-Han people/
羯		jie2	/ram, esp. gelded/to castrate/deer's skin/
羰		tang1	/carbonyl (radical)/
羱		yuan2	/large-horned wild goat/
羲		Xi1	/same as Fuxi 伏羲[Fu2 Xi1], a mythical emperor/surname Xi/
羴		shan1	/a flock of sheep (or goats)/old variant of 膻[shan1]/old variant of 羶[shan1]/
羵		fen3	/spirit/
羶		shan1	/rank odor (of sheep or goats)/
羸		lei2	/entangled/lean/
羹		geng1	/soup/
羼		chan4	/to mix/to blend/to dilute/to adulterate/
羽		yu3	/feather/5th note in pentatonic scale/
羿		Yi4	/surname Yi/name of legendary archer/also written 后羿[Hou4 Yi4]/
翀		chong1	/soar/
翁		Weng1	/surname Weng/
翁		weng1	/elderly man/father/father-in-law/neck feathers of a bird (old)/
翃		hong2	/to swarm (of insects)/
翄		chi4	/variant of 翅[chi4]/
翅		chi4	/wing/
翊		yi4	/assist/ready to fly/respect/
翌		yi4	/bright/tomorrow/
翎		ling2	/tail feathers/plume/
翏		liu4	/the sound of the wind/to soar/
習		Xi2	/surname Xi/
習		xi2	/to practice/to study/habit/
翔		xiang2	/to soar/to glide/variant of 詳|详[xiang2]/
翕		xi1	/to open and close (the mouth etc)/friendly/compliant/Taiwan pr. [xi4]/
翖		xi1	/old variant of 翕[xi1]/
翛		shu4	/hastiness/
翟		Di2	/surname Di/variant of 狄[Di2], generic name for northern ethnic minorities during the Qin and Han Dynasties (221 BC-220 AD)/
翟		Zhai2	/surname Zhai/
翟		di2	/long-tail pheasant/
翠		cui4	/bluish-green/green jade/
翡		fei3	/green jade/kingfisher/
翣		sha4	/wooden fan carried in procession/
翥		zhu4	/to soar/
翦		Jian3	/surname Jian/
翦		jian3	/variant of 剪[jian3]/
翩		pian1	/to fly fast/
翪		zong1	/uneven flight of a bird/
翫		wan2	/variant of 玩[wan2]/Taiwan pr. [wan4]/
翬		hui1	/pheasant/golden pheasant/variegated/to fly/
翮		he2	/quill/
翯		he4	/glistening plumage of birds/
翰		Han4	/surname Han/
翰		han4	/writing brush/writing/pen/
翱		ao2	/see 翱翔[ao2 xiang2]/
翳		yi4	/feather screen/to screen/to shade/cataract/
翹		qiao2	/outstanding/to raise/
翹		qiao4	/to stick up/to rise on one end/to tilt/
翺		ao2	/variant of 翱[ao2]/
翻		fan1	/to turn over/to flip over/to overturn/to rummage through/to translate/to decode/to double/to climb over or into/to cross/
翼		Yi4	/surname Yi/alternative name for 絳|绛[Jiang4] capital of the Jin State during the Spring and Autumn Period (770-475 BC)/
翼		yi4	/wing/area surrounding the bullseye of a target/to assist/one of the 28 constellations of Chinese astronomy/old variant of 翌/
翽		hui4	/noise of bird's wings/
翾		xuan1	/flirtatious/short flight/
翿		dao4	/feather banner or fan/
耀		yao4	/brilliant/glorious/
老		lao3	/prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity/old (of people)/venerable (person)/experienced/of long standing/always/all the time/of the past/very/outdated/(of meat etc) tough/
考		kao3	/to check/to verify/to test/to examine/to take an exam/to take an entrance exam for/deceased father/
耄		mao4	/extremely aged (in one's 80s or 90s)/octogenarian/nonagenarian/
者		zhe3	/(after a verb or adjective) one who (is) .../(after a noun) person involved in .../-er/-ist/(used after a number or 後|后[hou4] or 前[qian2] to refer to sth mentioned previously)/(used after a term, to mark a pause before defining the term)/(old) (used at the end of a command)/(old) this/
耆		qi2	/man of sixty or seventy/
耇		gou3	/wrinkled face of the elderly/
耈		gou3	/old variant of 耇[gou3]/
耉		gou3	/old variant of 耇[gou3]/
耊		die2	/old variant of 耋[die2]/
耋		die2	/aged/in one's eighties/
而		er2	/and/as well as/and so/but (not)/yet (not)/(indicates causal relation)/(indicates change of state)/(indicates contrast)/
耍		Shua3	/surname Shua/
耍		shua3	/to play with/to wield/to act (cool etc)/to display (a skill, one's temper etc)/
耎		ruan3	/archaic variant of 軟|软[ruan3]/
耏		Er2	/surname Er/
耏		er2	/beard/
耐		nai4	/capable of enduring/able to tolerate/patient/durable/hardy/resistant/
耑		duan1	/old variant of 端[duan1]/start/origin/
耑		zhuan1	/variant of 專|专[zhuan1]/
耒		lei3	/plow/
耔		zi3	/hoe up soil around plants/
耕		geng1	/to plow/to till/
耗		hao4	/to waste/to spend/to consume/to squander/news/(coll.) to delay/to dilly-dally/
耘		yun2	/to weed/
耙		ba4	/a hoe/to harrow/
耙		pa2	/a rake/
耜		si4	/plow/plowshare/
耝		qu4	/to plow/(ancient place name)/
耞		jia1	/flail (for threshing grain)/old variant of 枷[jia1]/
耡		chu2	/hoe/
耤		ji2	/plow/
耦		ou3	/a pair/a mate/a couple/to couple/plowshare/
耨		nou4	/hoe/to hoe/to weed/
耩		jiang3	/to plow/to sow/
耪		pang3	/to weed/
耬		lou2	/drill for sowing grain/
耰		you1	/harrow/
耳		er3	/ear/handle (archaeology)/and that is all (Classical Chinese)/
耵		ding1	/see 耵聹|耵聍, earwax/cerumen/
耶		ye1	/(phonetic ye)/
耶		ye2	/interrogative particle (classical)/
耶		ye5	/final particle indicating enthusiasm etc/
耷		da1	/ears hanging down/
耼		dan1	/variant of 聃[dan1]/
耽		dan1	/to indulge in/to delay/
耿		Geng3	/surname Geng/
耿		geng3	/bright/honest/upright/
聃		dan1	/ears without rim/
聆		ling2	/to hear/to listen/to understand clearly/
聊		liao2	/to chat/to depend upon (literary)/temporarily/just/slightly/
聎		tiao1	/tinnitus/
聒		guo1	/raucous/clamor/unpleasantly noisy/
聖		sheng4	/holy/sacred/saint/sage/
聘		pin4	/to engage (a teacher etc)/to hire/to betroth/betrothal gift/to get married (of woman)/
聚		ju4	/to congregate/to assemble/to mass/to gather together/to amass/to polymerize/
聝		guo2	/cut off the left ear of the slain/
聞		Wen2	/surname Wen/
聞		wen2	/to hear/news/well-known/famous/reputation/fame/to smell/to sniff at/
聡		cong1	/old variant of 聰|聪[cong1]/
聦		cong1	/variant of 聰|聪[cong1]/
聨		lian2	/variant of 聯|联[lian2]/
聮		lian2	/old variant of 聯|联[lian2]/
聯		lian2	/to ally/to unite/to join/(poetry) antithetical couplet/
聰		cong1	/quick at hearing/wise/clever/sharp-witted/intelligent/acute/
聱		ao2	/difficult to pronounce/
聲		sheng1	/sound/voice/tone/noise/reputation/classifier for sounds/
聳		song3	/to excite/to raise up/to shrug/high/lofty/towering/
聴		ting1	/Japanese variant of 聽|听/
聵		kui4	/born deaf/deaf/obtuse/
聶		Nie4	/surname Nie/
聶		nie4	/to whisper/
職		zhi2	/office/duty/
聹		ning2	/see 耵聹|耵聍, earwax/cerumen/
聼		ting1	/variant of 聽|听[ting1]/to hear/to obey/
聽		ting1	/to listen/to hear/to obey/a can (loanword from English "tin")/classifier for canned beverages/
聽		ting4	/(literary pronunciation, still advocated in Taiwan) to rule/to sentence/to allow/
聾		long2	/deaf/
聿		yu4	/(arch. introductory particle)/then/and then/
肄		yi4	/to learn/to practice or study (old)/
肅		Su4	/surname Su/
肅		su4	/respectful/solemn/to eliminate/to clean up/
肆		si4	/four (banker's anti-fraud numeral)/unrestrained/wanton/(literary) shop/
肇		zhao4	/at first/devise/originate/
肈		zhao4	/the start/the origin/
肉		rou4	/meat/flesh/pulp (of a fruit)/(coll.) (of a fruit) squashy/(of a person) flabby/irresolute/Kangxi radical 130/
肊		yi4	/variant of 臆[yi4]/
肋		lei4	/rib/Taiwan pr. [le4]/
肌		ji1	/flesh/muscle/
肎		ken3	/old variant of 肯[ken3]/
肏		cao4	/to fuck (vulgar)/
肐		ge1	/variant of 胳[ge1]/
肓		huang1	/region between heart and diaphragm/
肕		ren4	/old variant of 韌|韧[ren4]/
肖		Xiao1	/surname Xiao/Taiwan pr. [Xiao4]/
肖		xiao4	/similar/resembling/to resemble/to be like/
肘		zhou3	/elbow/pork shoulder/
肙		yuan1	/a small worm/to twist/to surround/empty/
肚		du3	/tripe/
肚		du4	/belly/
肛		gang1	/anus/
肜		Rong2	/surname Rong/
肝		gan1	/liver/CL:葉|叶[ye4],個|个[ge4]/
肟		wo4	/oxime/oximide/-oxil (chemistry)/
股		gu3	/thigh/part of a whole/portion of a sum/(stock) share/strand of a thread/low-level administrative unit, translated as "section" or "department" etc, ranked below 科[ke1]/classifier for long winding things like ropes, rivers etc/classifier for smoke, smells etc: thread, puff, whiff/classifier for bands of people, gangs etc/classifier for sudden forceful actions/
肢		zhi1	/limb/
肥		fei2	/fat/fertile/loose-fitting or large/to fertilize/to become rich by illegal means/fertilizer/manure/
肧		pei1	/variant of 胚[pei1]/
肩		jian1	/shoulder/to shoulder (responsibilities etc)/
肪		fang2	/animal fat/
肫		zhun1	/gizzard/
肬		you2	/variant of 疣[you2]/
肭		na4	/see 膃肭|腽肭, fur seal or its blubber/
肯		ken3	/to agree/to consent/to be ready (to do sth)/willing/
肰		ran2	/dog meat/old variant of 然[ran2]/
肱		gong1	/upper arm/arm/
育		yu4	/to have children/to raise or bring up/to educate/
肴		yao2	/meat dishes/mixed viands/
肵		jin4	/table/
肸		xi4	/giggle/scatter/
肹		xi1	/old variant of 肸[xi1]/
肺		fei4	/lung/CL:個|个[ge4]/
肼		jing3	/hydrazine/
肽		tai4	/peptide (two or more amino acids linked by peptide bonds CO-NH)/
胂		shen4	/arsine/
胃		wei4	/stomach/CL:個|个[ge4]/
胄		zhou4	/helmet/descendants/
胇		fei4	/old variant of 肺[fei4]/
胊		qu2	/yoke/
背		bei1	/to be burdened/to carry on the back or shoulder/
背		bei4	/the back of a body or object/to turn one's back/to hide something from/to learn by heart/to recite from memory/unlucky (slang)/hard of hearing/
胍		gua1	/guanidine/
胎		tai1	/fetus/litter/tire/abbr. of 輪胎|轮胎/
胏		zi3	/dried meat with bone/
胑		zhi1	/wings of birds/legs of animals/
胔		zi4	/rotten meat/bones of dead animal/
胖		pan2	/healthy/at ease/
胖		pang4	/fat/plump/
胗		zhen1	/gizzard/
胙		zuo4	/to grant or bestow/sacrificial flesh offered to the gods (old)/blessing/title of a sovereign (old)/
胚		pei1	/embryo/
胛		jia3	/shoulder blade/
